proposal_id,person_id,label
P00675,U03269,0
P00676,U02176,1
P00676,U04876,1
P00676,U03817,1
P00676,U04088,1
P00676,U05111,1
P00676,U06489,1
P00676,U03119,0
P00676,U08016,0
P00676,U01529,0
P00676,U04341,0
P00676,U08900,0
P00676,U06858,0
P00677,U09760,1
P00677,U06493,1
P00677,U04653,1
P00677,U00410,0
P00677,U01151,0
P00677,U07280,0
P00677,U00567,0
P00677,U09121,0
P00677,U08571,0
P00678,U03553,1
P00678,U06022,1
P00678,U03886,1
P00678,U04123,0
P00678,U00814,0
P00678,U09745,0
P00678,U05952,0
P00678,U08391,0
P00678,U06263,0
P00678,U08475,0
P00678,U03738,0
P00679,U09011,1
P00679,U00288,1
P00679,U01945,1
P00679,U05950,1
P00679,U04341,0
P00679,U08444,0
P00679,U08297,0
P00679,U04589,0
P00679,U09068,0
P00679,U09350,0
P00679,U05330,0
P00679,U02879,0
P00680,U08252,1
P00680,U06044,1
P00680,U05058,1
P00680,U00855,1
P00680,U00536,0
P00680,U08015,0
P00680,U01298,0
P00680,U09147,0
P00680,U04593,0
P00680,U04989,0
P00680,U06914,0
P00680,U01343,0
P00681,U08109,1
P00681,U03672,1
P00681,U02898,1
P00681,U02731,1
P00681,U02483,0
P00681,U00897,0
P00681,U09068,0
P00681,U03198,0
P00681,U07380,0
P00681,U03897,0
P00681,U03397,0
P00681,U09817,0
P00681,U00616,0
P00681,U07460,0
P00682,U01783,1
P00682,U09752,1
P00682,U04766,1
P00682,U08812,1
P00682,U04878,1
P00682,U06951,0
P00682,U03978,0
P00682,U02441,0
P00682,U09696,0
P00682,U03245,0
P00682,U03207,0
P00682,U05192,0
P00682,U03522,0
P00683,U01711,1
P00683,U01263,1
P00683,U07245,1
P00683,U08153,1
P00683,U06407,1
P00683,U02111,0
P00683,U02589,0
P00683,U01289,0
P00683,U00630,0
P00683,U02424,0
P00683,U04205,0
P00684,U06622,1
P00684,U05818,1
P00684,U01928,1
P00684,U05592,1
P00684,U05577,1
P00684,U00780,1
P00684,U02610,0
P00684,U08274,0
P00684,U09783,0
P00684,U02111,0
P00684,U09350,0
P00684,U01352,0
P00684,U00242,0
P00685,U01671,1
P00685,U07340,1
P00685,U07495,1
P00685,U09625,0
P00685,U03353,0
P00685,U05192,0
P00685,U04896,0
P00685,U02944,0
P00685,U00036,0
P00685,U04501,0
P00686,U05030,1
P00686,U02057,1
P00686,U01065,1
P00686,U06102,1
P00686,U03123,0
P00686,U00885,0
P00686,U03733,0
P00686,U08755,0
P00686,U01921,0
P00686,U05615,0
P00687,U03340,1
P00687,U03163,1
P00687,U09396,1
P00687,U08347,1
P00687,U00564,1
P00687,U02494,1
P00687,U01784,0
P00687,U08399,0
P00687,U05792,0
P00687,U07141,0
P00687,U09081,0
P00687,U09737,0
P00687,U09866,0
P00687,U00475,0
P00687,U07401,0
P00688,U08767,1
P00688,U09511,1
P00688,U04104,1
P00688,U07980,1
P00688,U08348,0
P00688,U02797,0
P00688,U01011,0
P00688,U03397,0
P00688,U07199,0
P00688,U02873,0
P00688,U09147,0
P00688,U04254,0
P00689,U06843,1
P00689,U07434,1
P00689,U01384,1
P00689,U07661,1
P00689,U06597,0
P00689,U09412,0
P00689,U08875,0
P00689,U02543,0
P00689,U09421,0
P00689,U03479,0
P00689,U02940,0
P00689,U09973,0
P00689,U03602,0
P00689,U00315,0
P00690,U03687,1
P00690,U09511,1
P00690,U05422,1
P00690,U01923,1
P00690,U05454,1
P00690,U07855,1
P00690,U00715,0
P00690,U09110,0
P00690,U07996,0
P00690,U05596,0
P00690,U05097,0
P00690,U05611,0
P00690,U04861,0
P00690,U08075,0
P00690,U03282,0
P00691,U02416,1
P00691,U02941,1
P00691,U07813,1
P00691,U03722,1
P00691,U04537,1
P00691,U00463,1
P00691,U02195,0
P00691,U00992,0
P00691,U03558,0
P00691,U01427,0
P00691,U04344,0
P00691,U01942,0
P00692,U04850,1
P00692,U01705,1
P00692,U08377,1
P00692,U04480,1
P00692,U03482,0
P00692,U04643,0
P00692,U09192,0
P00692,U04064,0
P00692,U09824,0
P00692,U05195,0
P00692,U06906,0
P00692,U01983,0
P00692,U01784,0
P00692,U05853,0
P00693,U02211,1
P00693,U00661,1
P00693,U01694,1
P00693,U08274,0
P00693,U01770,0
P00693,U09736,0
P00693,U04303,0
P00693,U01566,0
P00693,U01918,0
P00693,U06544,0
P00693,U09609,0
P00693,U06421,0
P00694,U02223,1
P00694,U08448,1
P00694,U00272,1
P00694,U04921,1
P00694,U01529,0
P00694,U05701,0
P00694,U06132,0
P00694,U02439,0
P00694,U09629,0
P00694,U06777,0
P00694,U03615,0
P00694,U01811,0
P00694,U08127,0
P00694,U07151,0
P00695,U08667,1
P00695,U07675,1
P00695,U06716,1
P00695,U00481,1
P00695,U06384,0
P00695,U06856,0
P00695,U05019,0
P00695,U00161,0
P00695,U07182,0
P00695,U02233,0
P00695,U01865,0
P00695,U03965,0
P00695,U08036,0
P00696,U05882,1
P00696,U04005,1
P00696,U06833,1
P00696,U09638,1
P00696,U03191,1
P00696,U01880,1
P00696,U04528,0
P00696,U04121,0
P00696,U00707,0
P00696,U07162,0
P00696,U04501,0
P00696,U01180,0
P00696,U02167,0
P00696,U07589,0
P00697,U05113,1
P00697,U05028,1
P00697,U09678,1
P00697,U09290,0
P00697,U07803,0
P00697,U04593,0
P00697,U00988,0
P00697,U04920,0
P00697,U09086,0
P00698,U05765,1
P00698,U06028,1
P00698,U02821,1
P00698,U07661,1
P00698,U00256,1
P00698,U07901,0
P00698,U01775,0
P00698,U09627,0
P00698,U01459,0
P00698,U00271,0
P00698,U08188,0
P00698,U02343,0
P00699,U07432,1
P00699,U02257,1
P00699,U00857,1
P00699,U06780,1
P00699,U02471,0
P00699,U07756,0
P00699,U00312,0
P00699,U07369,0
P00699,U05331,0
P00699,U04167,0
P00699,U04574,0
P00699,U09936,0
P00699,U09745,0
P00700,U09471,1
P00700,U04778,1
P00700,U08281,1
P00700,U06290,1
P00700,U02874,1
P00700,U01685,1
P00700,U08025,0
P00700,U02765,0
P00700,U08066,0
P00700,U04372,0
P00700,U00189,0
P00700,U05199,0
P00700,U08152,0
P00700,U04101,0
P00700,U00059,0
P00700,U02624,0
P00701,U01977,1
P00701,U05312,1
P00701,U03170,1
P00701,U00077,1
P00701,U05885,0
P00701,U06799,0
P00701,U05839,0
P00701,U08942,0
P00701,U00458,0
P00701,U09734,0
P00701,U06628,0
P00702,U00459,1
P00702,U07440,1
P00702,U07815,1
P00702,U06181,1
P00702,U09570,1
P00702,U04341,0
P00702,U02042,0
P00702,U04057,0
P00702,U01451,0
P00702,U07429,0
P00702,U00915,0
P00702,U09539,0
P00702,U02791,0
P00703,U05626,1
P00703,U01118,1
P00703,U00799,1
P00703,U05772,0
P00703,U08193,0
P00703,U07780,0
P00703,U05216,0
P00703,U03846,0
P00703,U02482,0
P00704,U00075,1
P00704,U08844,1
P00704,U08137,1
P00704,U00292,0
P00704,U00430,0
P00704,U00339,0
P00704,U01345,0
P00704,U04380,0
P00704,U07151,0
P00704,U01222,0
P00704,U07647,0
P00705,U08175,1
P00705,U08186,1
P00705,U02576,1
P00705,U09585,1
P00705,U07967,1
P00705,U01409,0
P00705,U00376,0
P00705,U08303,0
P00705,U05992,0
P00705,U08979,0
P00705,U09008,0
P00705,U05839,0
P00705,U07264,0
P00706,U04736,1
P00706,U05373,1
P00706,U06980,1
P00706,U00894,0
P00706,U08964,0
P00706,U04289,0
P00706,U08889,0
P00706,U07430,0
P00706,U04528,0
P00706,U01317,0
P00706,U07591,0
P00706,U04495,0
P00707,U08402,1
P00707,U06444,1
P00707,U05698,1
P00707,U06840,1
P00707,U09531,0
P00707,U04149,0
P00707,U08842,0
P00707,U09184,0
P00707,U08079,0
P00707,U04154,0
P00707,U09633,0
P00707,U06154,0
P00707,U03488,0
P00707,U07817,0
P00708,U02584,1
P00708,U00179,1
P00708,U00735,1
P00708,U07808,0
P00708,U03196,0
P00708,U03264,0
P00708,U01248,0
P00708,U06494,0
P00708,U04615,0
P00708,U02791,0
P00709,U03666,1
P00709,U03538,1
P00709,U03987,1
P00709,U06927,1
P00709,U00404,0
P00709,U09315,0
P00709,U06063,0
P00709,U08051,0
P00709,U07286,0
P00709,U04958,0
P00709,U07268,0
P00709,U08932,0
P00709,U02812,0
P00709,U02666,0
P00710,U02285,1
P00710,U07913,1
P00710,U07086,1
P00710,U08009,0
P00710,U05084,0
P00710,U08114,0
P00710,U07429,0
P00710,U01644,0
P00710,U08973,0
P00710,U09958,0
P00710,U09431,0
P00711,U03469,1
P00711,U08740,1
P00711,U01278,1
P00711,U09987,1
P00711,U05604,0
P00711,U07720,0
P00711,U09333,0
P00711,U01427,0
P00711,U08445,0
P00711,U03185,0
P00711,U02111,0
P00712,U01989,1
P00712,U06221,1
P00712,U07787,1
P00712,U04530,0
P00712,U05866,0
P00712,U02651,0
P00712,U03196,0
P00712,U09092,0
P00712,U02797,0
P00712,U05049,0
P00712,U04861,0
P00712,U02483,0
P00712,U02134,0
P00713,U07536,1
P00713,U00165,1
P00713,U09932,1
P00713,U00411,1
P00713,U04379,0
P00713,U00064,0
P00713,U02889,0
P00713,U00594,0
P00713,U07094,0
P00713,U05475,0
P00713,U05558,0
P00713,U06620,0
P00713,U01248,0
P00714,U04248,1
P00714,U09809,1
P00714,U02310,1
P00714,U02148,1
P00714,U08066,0
P00714,U08391,0
P00714,U00414,0
P00714,U03466,0
P00714,U05394,0
P00714,U02243,0
P00714,U04728,0
P00714,U04837,0
P00715,U04722,1
P00715,U08270,1
P00715,U02170,1
P00715,U08214,1
P00715,U08760,1
P00715,U07381,1
P00715,U07940,0
P00715,U04773,0
P00715,U01046,0
P00715,U06061,0
P00715,U06126,0
P00715,U07145,0
P00715,U06665,0
P00715,U03121,0
P00715,U05386,0
P00716,U08921,1
P00716,U07448,1
P00716,U09797,1
P00716,U03777,1
P00716,U06737,1
P00716,U06999,1
P00716,U01739,0
P00716,U05288,0
P00716,U08817,0
P00716,U05409,0
P00716,U02409,0
P00716,U08673,0
P00716,U06244,0
P00716,U02589,0
P00717,U02412,1
P00717,U06163,1
P00717,U09038,1
P00717,U00332,1
P00717,U08907,1
P00717,U01668,0
P00717,U05445,0
P00717,U03194,0
P00717,U06588,0
P00717,U04011,0
P00717,U04333,0
P00717,U08017,0
P00717,U04566,0
P00717,U01259,0
P00717,U03210,0
P00718,U00322,1
P00718,U09882,1
P00718,U01226,1
P00718,U04505,1
P00718,U09953,0
P00718,U09503,0
P00718,U05449,0
P00718,U00837,0
P00718,U07317,0
P00718,U04167,0
P00718,U05814,0
P00718,U02666,0
P00718,U06271,0
P00719,U01512,1
P00719,U04087,1
P00719,U08374,1
P00719,U02409,0
P00719,U05144,0
P00719,U01784,0
P00719,U02573,0
P00719,U09340,0
P00719,U06289,0
P00719,U07757,0
P00719,U05025,0
P00719,U07154,0
P00719,U07548,0
P00720,U07763,1
P00720,U09011,1
P00720,U03253,1
P00720,U07774,1
P00720,U07760,1
P00720,U05644,1
P00720,U05866,0
P00720,U00491,0
P00720,U09936,0
P00720,U01586,0
P00720,U03490,0
P00720,U01818,0
P00721,U08526,1
P00721,U03814,1
P00721,U02911,1
P00721,U03191,1
P00721,U04843,1
P00721,U00732,0
P00721,U06714,0
P00721,U02167,0
P00721,U04479,0
P00721,U07780,0
P00721,U05768,0
P00721,U04976,0
P00722,U05004,1
P00722,U03657,1
P00722,U01629,1
P00722,U08595,1
P00722,U09920,1
P00722,U00404,0
P00722,U08842,0
P00722,U00686,0
P00722,U05330,0
P00722,U05951,0
P00722,U01352,0
P00722,U02195,0
P00723,U02110,1
P00723,U01314,1
P00723,U04016,1
P00723,U07254,1
P00723,U01152,0
P00723,U08743,0
P00723,U08401,0
P00723,U01644,0
P00723,U09902,0
P00723,U02496,0
P00723,U07539,0
P00724,U06825,1
P00724,U09471,1
P00724,U06501,1
P00724,U06227,1
P00724,U01165,1
P00724,U00945,0
P00724,U00908,0
P00724,U04685,0
P00724,U02371,0
P00724,U04530,0
P00724,U09255,0
P00724,U02559,0
P00724,U01950,0
P00725,U07666,1
P00725,U00423,1
P00725,U01621,1
P00725,U05724,1
P00725,U04066,1
P00725,U02269,0
P00725,U04040,0
P00725,U09936,0
P00725,U07280,0
P00725,U09467,0
P00725,U08962,0
P00725,U08387,0
P00726,U01904,1
P00726,U05252,1
P00726,U09378,1
P00726,U03126,1
P00726,U01769,1
P00726,U04773,0
P00726,U06985,0
P00726,U00627,0
P00726,U09516,0
P00726,U05007,0
P00726,U03907,0
P00726,U06392,0
P00727,U04478,1
P00727,U09934,1
P00727,U00068,1
P00727,U09046,0
P00727,U03404,0
P00727,U06628,0
P00727,U00078,0
P00727,U00804,0
P00727,U07386,0
P00727,U04363,0
P00727,U00189,0
P00727,U06485,0
P00728,U08806,1
P00728,U02816,1
P00728,U07210,1
P00728,U04736,1
P00728,U07499,1
P00728,U06695,1
P00728,U05275,0
P00728,U06597,0
P00728,U08995,0
P00728,U01595,0
P00728,U04343,0
P00728,U05130,0
P00729,U04933,1
P00729,U01429,1
P00729,U01369,1
P00729,U01419,0
P00729,U07192,0
P00729,U01220,0
P00729,U02873,0
P00729,U09680,0
P00729,U04575,0
P00729,U09735,0
P00729,U02499,0
P00729,U02283,0
P00729,U04254,0
P00730,U08343,1
P00730,U06483,1
P00730,U04022,1
P00730,U08704,1
P00730,U06853,0
P00730,U06218,0
P00730,U07311,0
P00730,U01224,0
P00730,U09801,0
P00730,U01489,0
P00730,U00054,0
P00730,U08964,0
P00731,U01197,1
P00731,U02377,1
P00731,U09929,1
P00731,U06537,1
P00731,U09737,0
P00731,U00771,0
P00731,U09041,0
P00731,U00395,0
P00731,U06935,0
P00731,U00054,0
P00731,U02866,0
P00731,U05752,0
P00731,U09419,0
P00731,U04698,0
P00732,U09935,1
P00732,U09910,1
P00732,U00753,1
P00732,U03430,1
P00732,U07266,1
P00732,U08870,0
P00732,U00599,0
P00732,U00234,0
P00732,U07427,0
P00732,U08728,0
P00732,U04155,0
P00733,U04665,1
P00733,U06688,1
P00733,U03091,1
P00733,U04844,1
P00733,U05839,0
P00733,U02873,0
P00733,U04026,0
P00733,U07810,0
P00733,U05265,0
P00733,U09135,0
P00734,U06684,1
P00734,U05429,1
P00734,U03081,1
P00734,U03307,1
P00734,U03852,1
P00734,U05233,0
P00734,U07647,0
P00734,U09315,0
P00734,U08203,0
P00734,U01399,0
P00734,U04421,0
P00734,U00469,0
P00734,U08176,0
P00734,U04552,0
P00734,U04939,0
P00735,U06475,1
P00735,U02255,1
P00735,U09518,1
P00735,U09068,0
P00735,U06389,0
P00735,U07145,0
P00735,U09192,0
P00735,U04777,0
P00735,U02603,0
P00735,U01504,0
P00735,U02269,0
P00735,U03174,0
P00735,U04344,0
P00736,U04520,1
P00736,U09432,1
P00736,U03278,1
P00736,U07713,1
P00736,U01608,1
P00736,U04852,0
P00736,U07843,0
P00736,U03121,0
P00736,U00594,0
P00736,U05900,0
P00736,U00376,0
P00736,U04123,0
P00736,U06162,0
P00736,U05101,0
P00737,U08662,1
P00737,U06931,1
P00737,U01207,1
P00737,U05006,1
P00737,U00170,1
P00737,U06056,1
P00737,U06744,0
P00737,U06126,0
P00737,U06286,0
P00737,U00421,0
P00737,U02559,0
P00737,U08063,0
P00737,U04116,0
P00737,U00383,0
P00737,U09607,0
P00737,U06679,0
P00738,U08503,1
P00738,U09175,1
P00738,U09692,1
P00738,U03357,1
P00738,U00968,0
P00738,U05641,0
P00738,U03865,0
P00738,U07860,0
P00738,U03702,0
P00738,U02046,0
P00738,U03427,0
P00738,U08353,0
P00739,U02845,1
P00739,U01182,1
P00739,U04844,1
P00739,U06752,1
P00739,U09268,1
P00739,U05615,0
P00739,U04368,0
P00739,U04837,0
P00739,U08918,0
P00739,U02088,0
P00739,U01649,0
P00739,U00370,0
P00739,U04121,0
P00740,U03753,1
P00740,U02225,1
P00740,U07623,1
P00740,U07973,1
P00740,U08142,1
P00740,U00816,1
P00740,U07099,0
P00740,U01819,0
P00740,U07860,0
P00740,U05571,0
P00740,U01860,0
P00740,U08421,0
P00740,U02202,0
P00740,U07159,0
P00740,U03408,0
P00740,U09600,0
P00741,U08245,1
P00741,U09815,1
P00741,U08955,1
P00741,U07646,1
P00741,U04507,1
P00741,U09081,0
P00741,U00194,0
P00741,U05014,0
P00741,U04635,0
P00741,U07884,0
P00741,U04064,0
P00741,U00465,0
P00741,U05992,0
P00742,U01012,1
P00742,U01031,1
P00742,U02555,1
P00742,U02936,1
P00742,U00534,1
P00742,U01622,1
P00742,U01514,0
P00742,U00465,0
P00742,U06421,0
P00742,U08889,0
P00742,U01252,0
P00742,U03324,0
P00742,U04110,0
P00742,U02866,0
P00742,U00759,0
P00742,U00761,0
P00743,U09248,1
P00743,U03579,1
P00743,U04754,1
P00743,U06705,1
P00743,U06201,1
P00743,U07771,1
P00743,U09599,0
P00743,U02296,0
P00743,U00469,0
P00743,U00007,0
P00743,U00915,0
P00743,U03818,0
P00743,U03017,0
P00743,U03333,0
P00743,U07300,0
P00743,U00032,0
P00744,U08994,1
P00744,U01275,1
P00744,U04148,1
P00744,U00230,0
P00744,U02764,0
P00744,U09133,0
P00744,U01942,0
P00744,U01161,0
P00744,U04155,0
P00744,U06024,0
P00745,U07107,1
P00745,U04968,1
P00745,U01608,1
P00745,U02362,1
P00745,U03771,1
P00745,U01490,1
P00745,U06558,0
P00745,U07579,0
P00745,U00040,0
P00745,U07785,0
P00745,U09281,0
P00745,U07541,0
P00746,U08422,1
P00746,U01599,1
P00746,U02418,1
P00746,U05124,1
P00746,U06291,0
P00746,U08870,0
P00746,U01011,0
P00746,U05943,0
P00746,U02052,0
P00746,U09531,0
P00746,U09324,0
P00747,U06352,1
P00747,U03319,1
P00747,U08717,1
P00747,U08749,1
P00747,U01658,1
P00747,U02720,1
P00747,U02589,0
P00747,U09269,0
P00747,U01739,0
P00747,U09628,0
P00747,U04167,0
P00747,U04380,0
P00747,U05504,0
P00747,U07461,0
P00747,U09291,0
P00748,U03092,1
P00748,U02910,1
P00748,U01263,1
P00748,U04777,0
P00748,U00614,0
P00748,U08096,0
P00748,U07460,0
P00748,U09208,0
P00748,U02258,0
P00748,U00804,0
P00748,U03578,0
P00749,U00229,1
P00749,U03483,1
P00749,U01283,1
P00749,U05030,1
P00749,U05197,1
P00749,U03695,1
P00749,U03603,0
P00749,U07151,0
P00749,U06760,0
P00749,U09029,0
P00749,U09245,0
P00749,U07843,0
P00749,U05317,0
P00749,U00199,0
P00749,U02436,0
P00750,U06422,1
P00750,U09615,1
P00750,U01583,1
P00750,U04522,1
P00750,U07147,0
P00750,U06001,0
P00750,U08081,0
P00750,U00853,0
P00750,U04313,0
P00750,U03417,0
P00750,U03701,0
P00750,U08943,0
P00750,U08124,0
P00750,U03743,0
P00751,U03249,1
P00751,U04935,1
P00751,U06066,1
P00751,U04378,1
P00751,U06882,1
P00751,U02713,1
P00751,U09399,0
P00751,U01717,0
P00751,U07079,0
P00751,U04001,0
P00751,U07538,0
P00751,U02299,0
P00751,U04116,0
P00751,U07286,0
P00751,U09510,0
P00751,U08475,0
P00752,U00085,1
P00752,U01632,1
P00752,U04736,1
P00752,U02642,1
P00752,U08618,1
P00752,U02359,0
P00752,U07110,0
P00752,U04388,0
P00752,U09899,0
P00752,U08762,0
P00752,U05880,0
P00752,U08475,0
P00752,U08684,0
P00753,U02000,1
P00753,U02650,1
P00753,U05155,1
P00753,U07133,1
P00753,U03319,1
P00753,U05694,1
P00753,U05084,0
P00753,U03210,0
P00753,U00752,0
P00753,U00315,0
P00753,U08911,0
P00753,U06900,0
P00753,U09464,0
P00753,U04501,0
P00753,U02679,0
P00753,U08936,0
P00754,U09446,1
P00754,U07927,1
P00754,U08239,1
P00754,U05691,1
P00754,U08695,0
P00754,U08063,0
P00754,U07598,0
P00754,U03839,0
P00754,U08388,0
P00754,U08859,0
P00754,U04155,0
P00755,U09448,1
P00755,U07440,1
P00755,U03469,1
P00755,U01865,0
P00755,U03747,0
P00755,U05532,0
P00755,U08446,0
P00755,U02052,0
P00755,U07446,0
P00755,U03390,0
P00755,U08841,0
P00756,U02623,1
P00756,U06825,1
P00756,U05987,1
P00756,U08986,1
P00756,U00224,0
P00756,U00514,0
P00756,U01908,0
P00756,U03198,0
P00756,U05921,0
P00756,U02492,0
P00756,U04920,0
P00756,U09736,0
P00756,U00464,0
P00757,U02950,1
P00757,U09576,1
P00757,U04980,1
P00757,U09213,1
P00757,U05880,0
P00757,U09737,0
P00757,U08229,0
P00757,U07428,0
P00757,U06828,0
P00757,U09495,0
P00758,U00238,1
P00758,U07425,1
P00758,U01592,1
P00758,U02488,0
P00758,U04372,0
P00758,U07239,0
P00758,U05330,0
P00758,U08243,0
P00758,U06794,0
P00758,U00448,0
P00759,U05543,1
P00759,U07354,1
P00759,U07411,1
P00759,U09431,0
P00759,U05311,0
P00759,U08437,0
P00759,U08114,0
P00759,U03174,0
P00759,U02238,0
P00759,U04501,0
P00759,U02434,0
P00759,U01982,0
P00760,U01506,1
P00760,U09393,1
P00760,U08854,1
P00760,U01624,1
P00760,U07434,1
P00760,U01829,0
P00760,U02474,0
P00760,U05195,0
P00760,U00410,0
P00760,U01170,0
P00760,U08841,0
P00760,U04108,0
P00760,U06590,0
P00760,U08557,0
P00760,U06525,0
P00761,U00638,1
P00761,U00321,1
P00761,U02250,1
P00761,U03879,0
P00761,U02238,0
P00761,U07269,0
P00761,U04413,0
P00761,U08745,0
P00761,U01770,0
P00761,U06150,0
P00761,U06312,0
P00762,U01261,1
P00762,U04525,1
P00762,U07520,1
P00762,U02185,1
P00762,U02683,0
P00762,U08453,0
P00762,U05686,0
P00762,U07114,0
P00762,U08695,0
P00762,U08313,0
P00762,U09412,0
P00762,U02853,0
P00763,U06065,1
P00763,U03651,1
P00763,U02401,1
P00763,U05832,0
P00763,U01417,0
P00763,U02298,0
P00763,U05907,0
P00763,U00941,0
P00763,U05361,0
P00763,U02804,0
P00763,U08437,0
P00764,U00041,1
P00764,U02536,1
P00764,U08714,1
P00764,U09486,1
P00764,U07425,1
P00764,U01978,0
P00764,U05265,0
P00764,U07159,0
P00764,U02825,0
P00764,U09057,0
P00764,U08755,0
P00765,U02665,1
P00765,U04605,1
P00765,U04226,1
P00765,U01196,1
P00765,U09209,0
P00765,U01499,0
P00765,U06906,0
P00765,U04474,0
P00765,U05596,0
P00765,U01467,0
P00765,U03846,0
P00765,U03470,0
P00765,U06601,0
P00765,U06415,0
P00766,U04598,1
P00766,U05651,1
P00766,U02822,1
P00766,U05989,1
P00766,U01680,0
P00766,U08819,0
P00766,U02935,0
P00766,U08235,0
P00766,U00514,0
P00766,U01723,0
P00766,U08015,0
P00766,U03795,0
P00767,U07583,1
P00767,U06087,1
P00767,U06538,1
P00767,U00244,1
P00767,U04464,1
P00767,U09539,0
P00767,U04240,0
P00767,U00410,0
P00767,U08612,0
P00767,U00268,0
P00767,U05701,0
P00767,U06770,0
P00767,U02589,0
P00767,U09453,0
P00768,U06068,1
P00768,U06763,1
P00768,U02255,1
P00768,U04767,1
P00768,U04475,1
P00768,U03922,1
P00768,U02190,0
P00768,U09147,0
P00768,U05345,0
P00768,U00014,0
P00768,U01983,0
P00768,U09421,0
P00768,U06713,0
P00769,U04147,1
P00769,U07565,1
P00769,U09908,1
P00769,U02688,0
P00769,U07945,0
P00769,U00078,0
P00769,U07269,0
P00769,U06900,0
P00769,U01252,0
P00770,U04943,1
P00770,U06917,1
P00770,U04178,1
P00770,U08137,1
P00770,U02804,0
P00770,U01689,0
P00770,U00752,0
P00770,U02610,0
P00770,U08079,0
P00770,U04626,0
P00770,U06935,0
P00770,U05277,0
P00770,U02111,0
P00771,U04160,1
P00771,U02626,1
P00771,U08837,1
P00771,U02076,1
P00771,U00462,1
P00771,U02935,0
P00771,U09136,0
P00771,U00627,0
P00771,U04635,0
P00771,U03123,0
P00771,U09770,0
P00771,U05292,0
P00772,U00367,1
P00772,U06532,1
P00772,U04949,1
P00772,U05656,1
P00772,U02589,0
P00772,U06384,0
P00772,U02167,0
P00772,U09639,0
P00772,U08542,0
P00772,U06610,0
P00772,U00409,0
P00772,U00829,0
P00772,U02694,0
P00773,U02648,1
P00773,U01278,1
P00773,U09952,1
P00773,U07985,0
P00773,U00759,0
P00773,U02690,0
P00773,U05400,0
P00773,U08086,0
P00773,U02081,0
P00773,U09255,0
P00774,U00966,1
P00774,U05580,1
P00774,U01239,1
P00774,U08992,1
P00774,U05330,0
P00774,U09500,0
P00774,U00448,0
P00774,U02596,0
P00774,U02543,0
P00774,U00869,0
P00775,U03079,1
P00775,U00622,1
P00775,U00819,1
P00775,U07541,0
P00775,U06777,0
P00775,U00811,0
P00775,U04940,0
P00775,U02371,0
P00775,U01852,0
P00775,U08337,0
P00775,U08734,0
P00775,U05611,0
P00775,U07739,0
P00776,U08270,1
P00776,U00460,1
P00776,U06995,1
P00776,U04884,0
P00776,U09832,0
P00776,U06713,0
P00776,U07099,0
P00776,U04495,0
P00776,U06275,0
P00776,U07454,0
P00776,U08188,0
P00776,U07082,0
P00777,U08724,1
P00777,U04722,1
P00777,U00983,1
P00777,U06373,1
P00777,U08741,1
P00777,U02299,0
P00777,U07584,0
P00777,U03005,0
P00777,U09399,0
P00777,U06092,0
P00777,U08508,0
P00777,U09871,0
P00778,U08597,1
P00778,U09072,1
P00778,U06813,1
P00778,U09143,0
P00778,U08062,0
P00778,U00458,0
P00778,U01411,0
P00778,U02525,0
P00778,U07427,0
P00778,U04780,0
P00778,U04357,0
P00778,U08518,0
P00778,U04167,0
P00779,U07954,1
P00779,U06372,1
P00779,U07315,1
P00779,U01649,0
P00779,U05144,0
P00779,U07031,0
P00779,U04155,0
P00779,U07939,0
P00779,U02085,0
P00779,U06871,0
P00779,U07296,0
P00780,U07832,1
P00780,U06454,1
P00780,U07411,1
P00780,U04406,1
P00780,U03407,1
P00780,U06794,0
P00780,U00475,0
P00780,U01997,0
P00780,U02550,0
P00780,U05880,0
P00780,U08733,0
P00780,U06415,0
P00780,U02441,0
P00780,U06559,0
P00780,U00761,0
P00781,U07709,1
P00781,U09651,1
P00781,U06989,1
P00781,U02590,1
P00781,U08695,0
P00781,U01887,0
P00781,U06718,0
P00781,U00906,0
P00781,U01201,0
P00781,U01203,0
P00781,U07765,0
P00781,U04254,0
P00781,U02079,0
P00782,U06005,1
P00782,U00734,1
P00782,U06664,1
P00782,U07244,1
P00782,U03417,0
P00782,U09500,0
P00782,U04863,0
P00782,U06178,0
P00782,U06063,0
P00782,U02202,0
P00782,U05049,0
P00783,U01350,1
P00783,U00321,1
P00783,U03579,1
P00783,U08720,0
P00783,U09133,0
P00783,U04501,0
P00783,U04135,0
P00783,U09409,0
P00783,U01684,0
P00783,U04807,0
P00783,U09672,0
P00783,U02840,0
P00784,U00738,1
P00784,U06262,1
P00784,U04194,1
P00784,U09417,1
P00784,U04958,0
P00784,U04880,0
P00784,U00046,0
P00784,U03557,0
P00784,U03121,0
P00784,U05427,0
P00784,U08560,0
P00784,U07514,0
P00784,U04413,0
P00785,U06396,1
P00785,U06988,1
P00785,U07476,1
P00785,U07092,1
P00785,U04963,0
P00785,U05190,0
P00785,U04252,0
P00785,U07326,0
P00785,U02830,0
P00785,U06295,0
P00786,U02570,1
P00786,U08847,1
P00786,U05398,1
P00786,U09841,1
P00786,U02004,0
P00786,U09324,0
P00786,U09469,0
P00786,U01980,0
P00786,U00599,0
P00786,U05910,0
P00786,U01345,0
P00786,U08611,0
P00786,U01815,0
P00787,U01372,1
P00787,U07378,1
P00787,U07592,1
P00787,U03765,1
P00787,U04820,1
P00787,U00847,1
P00787,U07505,0
P00787,U03492,0
